New_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
11615,0.4,0.46,2.0,143.0,3.0,0.0,0.0,hr,medium,0
11616,0.37,0.55,2.0,152.0,3.0,0.0,0.0,technical,medium,0
11617,0.44,0.51,2.0,156.0,3.0,0.0,0.0,technical,high,0
11618,0.09,0.8,7.0,283.0,5.0,0.0,0.0,technical,low,0
11619,0.92,0.87,4.0,226.0,6.0,1.0,0.0,technical,medium,0
11620,0.74,0.91,4.0,232.0,5.0,0.0,0.0,technical,medium,0
11621,0.09,0.82,6.0,249.0,4.0,0.0,0.0,technical,medium,0
11622,0.89,0.95,4.0,275.0,5.0,0.0,0.0,technical,medium,0
11623,0.09,0.8,6.0,304.0,4.0,0.0,0.0,technical,low,0
11624,0.27,0.54,7.0,278.0,3.0,0.0,0.0,technical,low,0
11625,0.1,0.91,6.0,287.0,4.0,0.0,0.0,technical,low,0
11626,0.1,0.89,7.0,285.0,4.0,0.0,0.0,technical,low,0
11627,0.77,0.94,5.0,226.0,6.0,0.0,0.0,support,low,0
11628,0.9,0.82,5.0,259.0,5.0,0.0,0.0,support,low,0
11629,0.39,0.5,2.0,135.0,3.0,0.0,0.0,support,low,0
11630,0.76,1.0,5.0,219.0,5.0,0.0,0.0,support,low,0
11631,0.1,0.93,6.0,256.0,4.0,0.0,0.0,support,low,0
11632,0.87,0.9,5.0,254.0,6.0,0.0,0.0,support,low,0
11633,0.38,0.5,2.0,153.0,3.0,0.0,0.0,support,low,0
11634,0.77,0.99,5.0,228.0,5.0,0.0,0.0,support,low,0
11635,0.78,0.87,4.0,228.0,5.0,0.0,0.0,support,low,0
11636,0.44,0.5,2.0,128.0,3.0,0.0,0.0,support,low,0
11637,0.38,0.52,2.0,153.0,3.0,0.0,0.0,support,low,0
11638,0.43,0.46,2.0,156.0,3.0,0.0,0.0,technical,low,0
11639,0.39,0.5,4.0,294.0,3.0,0.0,0.0,technical,low,0
11640,0.88,1.0,5.0,219.0,5.0,0.0,0.0,technical,low,0
11641,0.45,0.46,2.0,153.0,3.0,0.0,0.0,management,low,0
11642,0.4,0.53,2.0,151.0,3.0,0.0,0.0,IT,low,0
11643,0.36,0.51,2.0,155.0,3.0,0.0,0.0,IT,low,0
11644,0.36,0.48,2.0,158.0,3.0,0.0,0.0,IT,low,0
11645,0.9,0.98,5.0,245.0,5.0,0.0,0.0,IT,low,0
11646,0.43,0.53,2.0,131.0,3.0,0.0,0.0,IT,low,0
11647,0.89,0.87,5.0,225.0,5.0,0.0,0.0,product_mng,low,0
11648,0.1,0.84,6.0,286.0,4.0,0.0,0.0,product_mng,low,0
11649,0.37,0.5,2.0,135.0,3.0,0.0,0.0,product_mng,low,0
11650,0.37,0.51,2.0,153.0,3.0,0.0,0.0,product_mng,low,0
11651,0.87,0.9,5.0,252.0,5.0,0.0,0.0,IT,low,0
11652,0.4,0.56,2.0,149.0,3.0,0.0,0.0,accounting,low,0
11653,0.9,0.97,4.0,258.0,5.0,0.0,0.0,accounting,low,0
11654,0.37,0.46,2.0,158.0,3.0,0.0,0.0,hr,low,0
11655,0.44,0.54,2.0,149.0,3.0,0.0,0.0,hr,low,0
11656,0.85,0.95,5.0,236.0,5.0,0.0,0.0,hr,low,0
11657,0.78,0.98,5.0,239.0,6.0,0.0,0.0,marketing,low,0
11658,0.42,0.47,2.0,159.0,3.0,0.0,0.0,marketing,low,0
11659,0.92,0.99,5.0,255.0,6.0,0.0,0.0,sales,low,0
11660,0.11,0.83,6.0,244.0,4.0,0.0,0.0,accounting,low,0
11661,0.42,0.56,2.0,134.0,3.0,0.0,0.0,support,low,0
11662,0.48,0.57,4.0,270.0,4.0,0.0,0.0,technical,low,0
11663,0.83,0.85,4.0,255.0,5.0,0.0,0.0,management,low,0
11664,0.4,0.53,2.0,151.0,3.0,0.0,0.0,marketing,low,0
11665,0.43,0.45,2.0,135.0,3.0,0.0,0.0,marketing,low,0
11666,0.43,0.53,2.0,146.0,3.0,0.0,0.0,marketing,low,0
11667,0.1,0.97,7.0,254.0,4.0,0.0,0.0,sales,low,0
11668,0.1,0.87,7.0,289.0,4.0,0.0,0.0,sales,low,0
11669,0.37,0.46,2.0,156.0,3.0,0.0,0.0,sales,low,0
11670,0.38,0.53,2.0,156.0,3.0,0.0,0.0,sales,low,0
11671,0.4,0.5,2.0,128.0,3.0,0.0,0.0,sales,low,0
11672,0.89,0.86,5.0,275.0,5.0,0.0,0.0,sales,low,0
11673,0.45,0.46,2.0,155.0,3.0,0.0,0.0,sales,low,0
11674,0.37,0.48,2.0,159.0,3.0,0.0,0.0,sales,low,0
11675,0.46,0.49,2.0,148.0,3.0,0.0,0.0,sales,low,0
11676,0.87,0.91,4.0,228.0,5.0,0.0,0.0,sales,low,0
11677,0.11,0.84,6.0,298.0,4.0,0.0,0.0,sales,low,0
11678,0.79,0.87,5.0,261.0,5.0,0.0,0.0,sales,low,0
11679,0.79,0.92,5.0,254.0,6.0,0.0,0.0,sales,low,0
11680,0.19,0.59,7.0,192.0,3.0,0.0,0.0,sales,low,0
11681,0.87,0.98,4.0,248.0,5.0,0.0,0.0,sales,low,0
11682,0.6,0.92,2.0,258.0,5.0,0.0,0.0,sales,low,0
11683,0.44,0.45,2.0,156.0,3.0,0.0,0.0,sales,medium,0
11684,0.11,0.81,6.0,266.0,4.0,1.0,0.0,sales,medium,0
11685,0.42,0.54,2.0,156.0,3.0,0.0,0.0,sales,medium,0
11686,0.88,0.88,5.0,232.0,5.0,1.0,0.0,accounting,medium,0
11687,0.11,0.84,6.0,287.0,4.0,0.0,0.0,accounting,medium,0
11688,0.46,0.46,2.0,154.0,3.0,0.0,0.0,accounting,medium,0
11689,0.82,0.97,5.0,263.0,5.0,0.0,0.0,hr,medium,0
11690,0.44,0.56,2.0,131.0,3.0,0.0,0.0,hr,medium,0
11691,0.11,0.78,6.0,260.0,4.0,0.0,0.0,hr,medium,0
11692,0.42,0.5,2.0,139.0,3.0,0.0,0.0,hr,medium,0
11693,0.84,0.93,4.0,251.0,5.0,0.0,0.0,technical,medium,0
11694,0.11,0.95,6.0,286.0,4.0,0.0,0.0,technical,medium,0
11695,0.45,0.53,2.0,129.0,3.0,0.0,0.0,technical,high,0
11696,0.38,0.56,2.0,156.0,3.0,0.0,0.0,technical,low,0
11697,0.38,0.86,6.0,139.0,6.0,0.0,0.0,technical,medium,0
11698,0.44,0.51,2.0,127.0,3.0,0.0,0.0,technical,medium,0
11699,0.11,0.84,6.0,251.0,4.0,0.0,0.0,technical,medium,0
11700,0.81,0.93,5.0,270.0,5.0,0.0,0.0,technical,medium,0
11701,0.09,0.96,6.0,296.0,4.0,0.0,0.0,technical,low,0
11702,0.11,0.9,6.0,254.0,4.0,0.0,0.0,technical,low,0
11703,0.81,0.95,5.0,238.0,6.0,0.0,0.0,technical,low,0
11704,0.1,0.97,6.0,267.0,4.0,1.0,0.0,support,low,0
11705,0.74,0.89,5.0,229.0,6.0,0.0,0.0,support,low,0
11706,0.09,0.78,6.0,254.0,4.0,0.0,0.0,support,low,0
11707,0.82,0.81,4.0,233.0,4.0,1.0,0.0,support,low,0
11708,0.1,0.98,6.0,268.0,4.0,0.0,0.0,support,low,0
11709,0.27,0.56,3.0,301.0,3.0,0.0,0.0,support,low,0
11710,0.83,0.92,5.0,267.0,6.0,0.0,0.0,support,low,0
11711,0.1,0.93,6.0,289.0,4.0,1.0,0.0,support,low,0
11712,0.38,0.47,2.0,144.0,3.0,0.0,0.0,support,low,0
11713,0.4,0.56,2.0,148.0,3.0,0.0,0.0,support,low,0
11714,0.11,0.83,6.0,306.0,4.0,0.0,0.0,support,low,0
11715,0.11,0.79,6.0,292.0,4.0,0.0,1.0,technical,low,0
11716,0.82,0.91,5.0,232.0,5.0,0.0,0.0,technical,low,0
11717,0.36,0.48,2.0,137.0,3.0,0.0,0.0,technical,low,0
11718,0.4,0.46,2.0,128.0,3.0,0.0,0.0,management,low,0
11719,0.87,0.84,5.0,231.0,5.0,0.0,0.0,IT,low,0
11720,0.41,0.49,2.0,146.0,3.0,0.0,0.0,IT,low,0
11721,0.11,0.91,6.0,308.0,4.0,1.0,0.0,IT,low,0
11722,0.1,0.93,6.0,253.0,4.0,0.0,0.0,IT,medium,0
11723,0.38,0.51,2.0,146.0,3.0,0.0,0.0,IT,medium,0
11724,0.39,0.55,2.0,156.0,3.0,0.0,0.0,product_mng,medium,0
11725,0.4,0.52,2.0,147.0,3.0,0.0,0.0,product_mng,medium,0
11726,0.45,0.48,2.0,136.0,3.0,0.0,0.0,product_mng,medium,0
11727,0.74,0.84,5.0,249.0,5.0,0.0,0.0,product_mng,medium,0
11728,0.45,0.55,2.0,151.0,3.0,0.0,0.0,IT,medium,0
11729,0.12,1.0,3.0,278.0,4.0,0.0,0.0,RandD,medium,0
11730,0.1,0.77,7.0,250.0,5.0,0.0,0.0,RandD,medium,0
11731,0.37,0.55,2.0,127.0,3.0,0.0,0.0,RandD,medium,0
11732,0.89,0.87,5.0,255.0,5.0,0.0,0.0,RandD,medium,0
11733,0.45,0.47,2.0,135.0,3.0,0.0,0.0,RandD,medium,0
11734,0.37,0.46,2.0,149.0,3.0,0.0,0.0,marketing,high,0
11735,0.11,0.81,5.0,287.0,4.0,0.0,0.0,sales,low,0
11736,0.41,0.48,2.0,145.0,3.0,0.0,0.0,accounting,medium,0
11737,0.1,0.94,6.0,285.0,4.0,0.0,0.0,support,medium,0
11738,0.1,0.93,7.0,305.0,4.0,0.0,0.0,technical,medium,0
11739,0.11,0.95,7.0,300.0,4.0,0.0,0.0,management,medium,0
11740,0.4,0.54,2.0,139.0,3.0,0.0,0.0,marketing,low,0
11741,0.41,0.49,2.0,130.0,3.0,0.0,0.0,marketing,low,0
11742,0.1,0.81,6.0,268.0,4.0,0.0,0.0,marketing,low,0
11743,0.73,0.86,4.0,245.0,6.0,0.0,0.0,sales,low,0
11744,0.43,0.47,2.0,135.0,3.0,0.0,0.0,sales,low,0
11745,0.37,0.46,2.0,153.0,3.0,0.0,0.0,sales,low,0
11746,0.11,0.94,6.0,276.0,4.0,0.0,0.0,sales,low,0
11747,0.4,0.46,2.0,130.0,3.0,0.0,0.0,sales,low,0
11748,0.41,0.54,2.0,153.0,3.0,1.0,0.0,sales,low,0
11749,0.82,0.84,5.0,244.0,5.0,0.0,0.0,sales,low,0
11750,0.61,0.47,2.0,253.0,3.0,0.0,0.0,sales,low,0
11751,0.11,0.91,7.0,287.0,4.0,0.0,0.0,sales,low,0
11752,0.37,0.45,2.0,131.0,3.0,0.0,0.0,sales,low,0
11753,0.41,0.52,2.0,135.0,3.0,0.0,0.0,sales,low,0
11754,0.37,0.52,2.0,157.0,3.0,0.0,0.0,sales,low,0
11755,0.88,0.99,5.0,262.0,6.0,0.0,0.0,sales,low,0
11756,0.1,0.85,6.0,266.0,4.0,0.0,0.0,sales,low,0
11757,0.44,0.48,2.0,148.0,3.0,0.0,0.0,sales,low,0
11758,0.38,0.57,2.0,140.0,3.0,0.0,0.0,sales,low,0
11759,0.11,0.85,7.0,302.0,4.0,0.0,0.0,sales,low,0
11760,0.09,0.98,6.0,271.0,4.0,0.0,0.0,sales,low,0
11761,0.45,0.52,2.0,145.0,3.0,0.0,0.0,sales,medium,0
11762,0.1,0.81,6.0,290.0,4.0,0.0,0.0,accounting,medium,0
11763,0.45,0.47,2.0,151.0,3.0,0.0,0.0,accounting,medium,0
11764,0.77,0.87,5.0,266.0,5.0,0.0,0.0,accounting,medium,0
11765,0.44,0.51,2.0,140.0,3.0,0.0,0.0,hr,medium,0
11766,0.39,0.5,2.0,142.0,3.0,0.0,0.0,hr,medium,0
11767,0.1,0.91,6.0,246.0,4.0,0.0,0.0,hr,medium,0
11768,0.09,0.89,7.0,308.0,5.0,0.0,0.0,hr,medium,0
11769,0.37,0.47,2.0,141.0,3.0,0.0,0.0,technical,medium,0
11770,0.9,1.0,5.0,232.0,5.0,0.0,0.0,technical,medium,0
11771,0.41,0.56,2.0,143.0,3.0,0.0,0.0,technical,medium,0
11772,0.37,0.52,2.0,155.0,3.0,0.0,0.0,technical,medium,0
11773,0.1,0.86,6.0,278.0,4.0,0.0,0.0,technical,high,0
11774,0.81,1.0,4.0,253.0,5.0,0.0,0.0,technical,low,0
11775,0.11,0.8,6.0,282.0,4.0,0.0,0.0,technical,medium,0
11776,0.11,0.84,7.0,264.0,4.0,0.0,0.0,technical,medium,0
11777,0.4,0.46,2.0,149.0,3.0,0.0,0.0,technical,medium,0
11778,0.09,0.8,6.0,304.0,5.0,0.0,0.0,technical,medium,0
11779,0.48,0.93,3.0,219.0,6.0,0.0,0.0,technical,low,0
11780,0.91,0.91,4.0,262.0,6.0,0.0,0.0,support,low,0
11781,0.43,0.57,2.0,135.0,3.0,0.0,0.0,support,low,0
11782,0.33,0.88,6.0,219.0,5.0,0.0,0.0,support,low,0
11783,0.41,0.57,2.0,136.0,3.0,0.0,0.0,support,low,0
11784,0.41,0.55,2.0,154.0,3.0,0.0,0.0,support,low,0
11785,0.37,0.54,2.0,149.0,3.0,0.0,0.0,support,low,0
11786,0.31,0.62,6.0,135.0,5.0,0.0,0.0,support,low,0
11787,0.09,0.91,6.0,275.0,4.0,0.0,0.0,support,low,0
11788,0.1,0.87,6.0,290.0,4.0,0.0,0.0,support,low,0
11789,0.76,0.9,4.0,263.0,5.0,0.0,0.0,support,low,0
11790,0.41,0.54,2.0,145.0,3.0,0.0,0.0,support,low,0
11791,0.72,0.96,5.0,267.0,5.0,0.0,0.0,technical,low,0
11792,0.4,0.5,2.0,141.0,3.0,1.0,0.0,technical,low,0
11793,0.91,0.87,4.0,235.0,5.0,0.0,0.0,technical,low,0
11794,0.1,0.83,6.0,258.0,4.0,0.0,0.0,management,low,0
11795,0.4,0.56,2.0,131.0,3.0,0.0,0.0,IT,low,0
11796,0.82,0.86,5.0,243.0,5.0,0.0,0.0,IT,low,0
11797,0.1,0.82,6.0,266.0,4.0,0.0,0.0,IT,low,0
11798,0.37,0.45,2.0,142.0,3.0,0.0,0.0,IT,low,0
11799,0.36,0.51,2.0,135.0,3.0,0.0,0.0,IT,low,0
11800,0.39,0.48,2.0,141.0,3.0,0.0,0.0,product_mng,medium,0
11801,0.36,0.57,2.0,142.0,3.0,0.0,0.0,product_mng,medium,0
11802,0.86,0.84,5.0,254.0,5.0,0.0,0.0,product_mng,medium,0
11803,0.73,0.99,5.0,262.0,5.0,0.0,0.0,product_mng,medium,0
11804,0.56,0.71,4.0,296.0,2.0,0.0,0.0,IT,medium,0
11805,0.44,0.56,2.0,158.0,3.0,0.0,0.0,accounting,medium,0
11806,0.31,0.56,4.0,238.0,2.0,0.0,0.0,accounting,medium,0
11807,0.77,0.93,4.0,231.0,5.0,0.0,0.0,hr,medium,0
11808,0.44,0.45,2.0,156.0,3.0,0.0,0.0,hr,medium,0
11809,0.38,0.46,2.0,145.0,3.0,0.0,0.0,hr,medium,0
11810,0.45,0.48,2.0,144.0,3.0,0.0,0.0,marketing,medium,0
11811,0.38,0.51,2.0,159.0,3.0,0.0,0.0,sales,medium,0
11812,0.36,0.48,2.0,156.0,3.0,0.0,0.0,accounting,high,0
11813,0.75,0.9,5.0,256.0,5.0,0.0,0.0,support,low,0
11814,0.1,0.93,6.0,298.0,4.0,0.0,0.0,technical,medium,0
11815,0.1,0.97,6.0,247.0,4.0,0.0,0.0,management,medium,0
11816,0.45,0.5,2.0,157.0,3.0,0.0,0.0,marketing,medium,0
11817,0.42,0.57,2.0,154.0,3.0,1.0,0.0,marketing,medium,0
11818,0.78,1.0,4.0,253.0,5.0,0.0,0.0,marketing,low,0
11819,0.45,0.55,2.0,148.0,3.0,0.0,0.0,sales,low,0
11820,0.84,1.0,4.0,261.0,5.0,0.0,0.0,sales,low,0
11821,0.11,0.93,6.0,282.0,4.0,0.0,0.0,sales,low,0
11822,0.42,0.56,2.0,133.0,3.0,0.0,0.0,sales,low,0
11823,0.45,0.46,2.0,128.0,3.0,0.0,0.0,sales,low,0
11824,0.46,0.57,2.0,139.0,3.0,0.0,0.0,sales,low,0
11825,0.09,0.79,6.0,293.0,5.0,0.0,0.0,sales,low,0
11826,0.87,0.83,4.0,265.0,6.0,0.0,0.0,sales,low,0
11827,0.1,0.87,6.0,250.0,4.0,0.0,0.0,sales,low,0
11828,0.91,1.0,5.0,251.0,6.0,0.0,0.0,sales,low,0
11829,0.76,0.92,4.0,246.0,5.0,0.0,0.0,sales,low,0
11830,0.74,1.0,5.0,275.0,5.0,0.0,0.0,sales,low,0
11831,0.92,0.93,5.0,240.0,5.0,0.0,0.0,sales,low,0
11832,0.76,0.87,5.0,245.0,5.0,0.0,0.0,sales,low,0
11833,0.47,0.5,4.0,254.0,4.0,0.0,0.0,sales,low,0
11834,0.73,0.99,5.0,241.0,5.0,0.0,0.0,sales,low,0
11835,0.09,0.94,6.0,257.0,4.0,0.0,0.0,sales,low,0
11836,0.91,0.92,4.0,246.0,5.0,0.0,0.0,sales,low,0
11837,0.82,0.98,4.0,233.0,5.0,0.0,0.0,sales,low,0
11838,0.28,0.45,6.0,218.0,4.0,0.0,0.0,accounting,low,0
11839,0.84,0.99,4.0,262.0,6.0,0.0,0.0,accounting,medium,0
11840,0.45,0.53,2.0,138.0,3.0,0.0,0.0,accounting,medium,0
11841,0.45,0.54,2.0,142.0,3.0,0.0,0.0,hr,medium,0
11842,0.91,0.97,5.0,233.0,5.0,0.0,0.0,hr,medium,0
11843,0.42,0.48,2.0,155.0,3.0,0.0,0.0,hr,medium,0
11844,0.82,1.0,4.0,229.0,6.0,0.0,0.0,hr,medium,0
11845,0.11,0.9,6.0,264.0,4.0,0.0,0.0,technical,medium,0
11846,0.42,0.53,3.0,199.0,4.0,0.0,0.0,technical,medium,0
11847,0.82,0.85,4.0,223.0,5.0,0.0,0.0,technical,medium,0
11848,0.09,0.96,6.0,268.0,4.0,0.0,0.0,technical,medium,0
11849,0.1,0.94,6.0,287.0,4.0,0.0,0.0,technical,medium,0
11850,0.86,1.0,5.0,257.0,5.0,0.0,0.0,technical,medium,0
11851,0.4,0.46,2.0,143.0,3.0,0.0,0.0,technical,high,0
11852,0.45,0.46,2.0,130.0,3.0,0.0,0.0,technical,low,0
11853,0.42,0.51,2.0,136.0,3.0,0.0,0.0,technical,medium,0
11854,0.74,0.92,4.0,261.0,5.0,0.0,0.0,technical,medium,0
11855,0.55,0.6,3.0,180.0,4.0,0.0,0.0,technical,medium,0
11856,0.37,0.45,2.0,126.0,3.0,0.0,0.0,support,medium,0
11857,0.41,0.52,2.0,127.0,3.0,1.0,0.0,support,low,0
11858,0.89,0.65,5.0,195.0,6.0,0.0,0.0,support,low,0
11859,0.41,0.57,2.0,160.0,3.0,0.0,0.0,support,low,0
11860,0.44,0.51,2.0,150.0,3.0,0.0,0.0,support,low,0
11861,0.87,0.84,4.0,264.0,6.0,0.0,0.0,support,low,0
11862,0.1,0.84,6.0,309.0,4.0,0.0,0.0,support,low,0
11863,0.41,0.47,2.0,135.0,3.0,0.0,0.0,support,low,0
11864,0.11,0.85,6.0,261.0,4.0,0.0,0.0,support,low,0
11865,0.43,0.53,2.0,160.0,3.0,0.0,0.0,support,low,0
11866,0.77,0.9,4.0,237.0,5.0,0.0,0.0,support,low,0
11867,0.41,0.52,2.0,136.0,3.0,0.0,0.0,technical,low,0
11868,0.41,0.48,2.0,139.0,3.0,0.0,0.0,technical,low,0
11869,0.36,0.78,2.0,151.0,4.0,0.0,0.0,technical,low,0
11870,0.77,1.0,5.0,229.0,5.0,0.0,0.0,management,low,0
11871,0.81,0.98,5.0,245.0,5.0,0.0,0.0,IT,low,0
11872,0.39,0.54,2.0,127.0,3.0,0.0,0.0,IT,low,0
11873,0.09,0.94,6.0,283.0,5.0,0.0,0.0,IT,low,0
11874,0.44,0.46,2.0,143.0,3.0,0.0,0.0,IT,low,0
11875,0.1,0.84,5.0,298.0,4.0,0.0,0.0,IT,low,0
11876,0.36,0.48,2.0,159.0,3.0,0.0,0.0,product_mng,low,0
11877,0.81,0.92,5.0,239.0,5.0,0.0,0.0,product_mng,low,0
11878,0.81,0.9,4.0,226.0,5.0,0.0,0.0,product_mng,medium,0
11879,0.85,0.98,5.0,248.0,5.0,0.0,0.0,product_mng,medium,0
11880,0.1,0.87,6.0,286.0,4.0,0.0,0.0,IT,medium,0
11881,0.37,0.54,2.0,145.0,3.0,0.0,0.0,RandD,medium,0
11882,0.09,0.97,7.0,254.0,4.0,1.0,0.0,RandD,medium,0
11883,0.44,0.53,2.0,127.0,3.0,0.0,0.0,RandD,medium,0
11884,0.86,0.93,5.0,223.0,5.0,0.0,0.0,RandD,medium,0
11885,0.77,1.0,4.0,255.0,5.0,0.0,0.0,RandD,medium,0
11886,0.41,0.48,2.0,136.0,3.0,0.0,0.0,marketing,medium,0
11887,0.4,0.48,2.0,137.0,3.0,0.0,0.0,sales,medium,0
11888,0.43,0.49,2.0,135.0,3.0,0.0,0.0,accounting,medium,0
11889,0.43,0.5,2.0,137.0,3.0,0.0,0.0,support,medium,0
11890,0.8,0.53,3.0,255.0,5.0,0.0,0.0,technical,high,0
11891,0.8,0.85,4.0,273.0,5.0,0.0,0.0,management,low,0
11892,0.82,0.98,5.0,234.0,5.0,0.0,0.0,marketing,medium,0
11893,0.37,0.54,2.0,152.0,3.0,0.0,0.0,marketing,medium,0
11894,0.37,0.48,2.0,134.0,3.0,0.0,0.0,marketing,medium,0
11895,0.09,0.95,6.0,292.0,4.0,0.0,0.0,sales,medium,0
11896,0.9,0.92,5.0,245.0,5.0,0.0,0.0,sales,low,0
11897,0.41,0.52,2.0,159.0,3.0,0.0,0.0,sales,low,0
11898,0.1,0.85,6.0,260.0,4.0,0.0,0.0,sales,low,0
11899,0.44,0.53,2.0,149.0,3.0,0.0,0.0,sales,low,0
11900,0.89,0.85,5.0,266.0,5.0,0.0,0.0,sales,low,0
11901,0.42,0.56,2.0,149.0,3.0,0.0,0.0,sales,low,0
11902,0.87,1.0,5.0,242.0,5.0,0.0,0.0,sales,low,0
11903,0.45,0.57,2.0,134.0,3.0,0.0,0.0,sales,low,0
11904,0.11,0.87,5.0,271.0,4.0,0.0,0.0,sales,low,0
11905,0.09,0.79,6.0,275.0,4.0,0.0,0.0,sales,low,0
11906,0.76,0.83,5.0,227.0,5.0,0.0,0.0,sales,low,0
11907,0.11,0.96,7.0,277.0,5.0,0.0,0.0,sales,low,0
11908,0.37,0.49,2.0,151.0,3.0,0.0,0.0,sales,low,0
11909,0.1,0.79,6.0,274.0,4.0,0.0,0.0,sales,low,0
11910,0.77,0.87,4.0,242.0,6.0,0.0,0.0,sales,low,0
11911,0.42,0.54,2.0,143.0,3.0,1.0,0.0,sales,low,0
11912,0.38,0.52,2.0,145.0,3.0,0.0,0.0,sales,low,0
11913,0.32,0.95,5.0,172.0,2.0,0.0,0.0,sales,low,0
11914,0.38,0.49,2.0,135.0,3.0,0.0,0.0,accounting,low,0
11915,0.19,1.0,4.0,192.0,4.0,0.0,0.0,accounting,low,0
11916,0.1,0.83,7.0,276.0,4.0,0.0,0.0,accounting,low,0
11917,0.76,0.88,4.0,206.0,4.0,0.0,0.0,hr,medium,0
11918,0.53,0.56,4.0,281.0,6.0,0.0,0.0,hr,medium,0
11919,0.39,0.51,2.0,151.0,3.0,0.0,0.0,hr,medium,0
11920,0.11,0.83,6.0,244.0,4.0,0.0,0.0,hr,medium,0
11921,0.1,0.94,6.0,309.0,4.0,0.0,0.0,technical,medium,0
11922,0.84,1.0,5.0,218.0,5.0,0.0,0.0,technical,medium,0
11923,0.82,0.99,4.0,263.0,6.0,0.0,0.0,technical,medium,0
11924,0.1,0.82,6.0,244.0,4.0,0.0,0.0,technical,medium,0
11925,0.59,0.49,7.0,263.0,4.0,0.0,0.0,technical,medium,0
11926,0.44,0.48,2.0,143.0,3.0,0.0,0.0,technical,medium,0
11927,0.89,0.95,2.0,181.0,5.0,0.0,0.0,technical,medium,0
11928,0.91,0.84,5.0,265.0,5.0,0.0,0.0,technical,medium,0
11929,0.66,0.57,5.0,161.0,5.0,0.0,0.0,technical,high,0
11930,0.11,0.87,7.0,282.0,5.0,0.0,0.0,technical,low,0
11931,0.43,0.51,2.0,155.0,3.0,0.0,0.0,technical,medium,0
11932,0.78,0.83,4.0,217.0,6.0,0.0,0.0,support,medium,0
11933,0.11,0.97,6.0,289.0,5.0,0.0,0.0,support,medium,0
11934,0.83,0.98,4.0,259.0,5.0,0.0,0.0,support,medium,0
11935,0.39,0.54,2.0,158.0,3.0,0.0,0.0,support,low,0
11936,0.38,0.55,2.0,158.0,3.0,0.0,0.0,support,low,0
11937,0.37,0.57,2.0,155.0,3.0,0.0,0.0,support,low,0
11938,0.44,0.48,2.0,146.0,3.0,0.0,0.0,support,low,0
11939,0.53,0.85,2.0,164.0,5.0,0.0,0.0,support,low,0
11940,0.09,0.96,6.0,259.0,4.0,0.0,0.0,support,low,0
11941,0.11,0.89,6.0,293.0,4.0,0.0,0.0,support,low,0
11942,0.83,0.96,5.0,275.0,5.0,0.0,0.0,support,low,0
11943,0.88,1.0,5.0,219.0,6.0,1.0,0.0,technical,low,0
11944,0.1,0.89,6.0,247.0,4.0,0.0,0.0,technical,low,0
11945,0.09,0.86,7.0,309.0,4.0,0.0,0.0,technical,low,0
11946,0.44,0.54,2.0,151.0,3.0,0.0,0.0,management,low,0
11947,0.39,0.51,2.0,129.0,3.0,0.0,0.0,IT,low,0
11948,0.87,0.94,4.0,274.0,5.0,0.0,0.0,IT,low,0
11949,0.74,0.99,4.0,233.0,5.0,0.0,0.0,IT,low,0
11950,0.1,0.95,7.0,289.0,4.0,0.0,0.0,IT,low,0
11951,0.74,0.82,4.0,239.0,6.0,0.0,0.0,IT,low,0
11952,0.75,0.99,5.0,221.0,5.0,0.0,0.0,product_mng,low,0
11953,0.41,0.56,2.0,150.0,3.0,0.0,0.0,product_mng,low,0
11954,0.41,0.45,2.0,144.0,3.0,1.0,0.0,product_mng,low,0
11955,0.09,0.9,7.0,289.0,4.0,0.0,0.0,product_mng,low,0
11956,0.09,0.8,6.0,301.0,5.0,0.0,0.0,IT,medium,0
11957,0.39,0.57,2.0,145.0,3.0,0.0,0.0,accounting,medium,0
11958,0.4,0.56,2.0,137.0,3.0,0.0,0.0,accounting,medium,0
11959,0.37,0.54,2.0,131.0,3.0,1.0,0.0,hr,medium,0
11960,0.1,0.84,6.0,246.0,4.0,0.0,0.0,hr,medium,0
11961,0.43,0.51,2.0,136.0,3.0,0.0,0.0,hr,medium,0
11962,0.75,0.85,5.0,240.0,6.0,1.0,0.0,marketing,medium,0
11963,0.37,0.56,2.0,156.0,3.0,0.0,0.0,sales,medium,0
11964,0.11,0.85,6.0,305.0,4.0,0.0,0.0,accounting,medium,0
11965,0.45,0.45,2.0,154.0,3.0,1.0,0.0,support,medium,0
11966,0.87,1.0,5.0,261.0,5.0,1.0,0.0,technical,medium,0
11967,0.11,0.94,7.0,244.0,4.0,0.0,0.0,management,medium,0
11968,0.45,0.54,2.0,129.0,3.0,0.0,0.0,marketing,high,0
11969,0.81,0.87,4.0,254.0,5.0,0.0,0.0,marketing,low,0
11970,0.77,0.91,5.0,236.0,5.0,0.0,0.0,marketing,medium,0
11971,0.89,0.92,5.0,237.0,5.0,0.0,0.0,sales,medium,0
11972,0.43,0.49,2.0,135.0,3.0,0.0,0.0,sales,medium,0
11973,0.78,1.0,5.0,236.0,5.0,0.0,0.0,sales,medium,0
11974,0.37,0.47,2.0,149.0,3.0,0.0,0.0,sales,low,0
11975,0.37,0.5,2.0,141.0,3.0,0.0,0.0,sales,low,0
11976,0.85,0.82,4.0,270.0,5.0,0.0,0.0,sales,low,0
